fips,state_name,latitude,longtitude,hq_address,hospital_name,hospital_type,hq_city,hq_state
9007.0,Connecticut,41.557647400000064,-72.63194259999995,1000 Silver St,Connecticut Valley Hospital,Psychiatric Hospital,Middletown,CT
42029.0,Pennsylvania,40.01066880000008,-75.52982319999995,414 Paoli Pike,Bryn Mawr Rehab Hospital,Rehabilitation Hospital,Malvern,PA
48201.0,Texas,29.70936210000008,-95.39404219999994,1333 Moursund St,TIRR Memorial Hermann (AKA TIRR Memorial Hermann Rehab Hospital),Rehabilitation Hospital,Houston,TX
53075.0,Washington,46.86949080000005,-117.37600849999995,1200 W Fairview St,Whitman Hospital & Medical Center,Critical Access Hospital,Colfax,WA
8061.0,Colorado,38.440126,-102.748387,1208 Luther St,Kiowa County District Hospital,Critical Access Hospital,Eads,CO
48201.0,Texas,29.71840230000004,-95.38274929999994,1300 Binz St,Cornerstone Specialty Hospitals Houston Medical Center,Long Term Acute Care Hospital,Houston,TX
48183.0,Texas,32.564351,-94.76410249999998,22 Bermuda Ln,Magnolia Behavioral Hospital of East Texas,Psychiatric Hospital,Longview,TX
6067.0,California,38.46729320000003,-121.4170906,8001 Bruceville Rd,Sierra Vista Hospital,Psychiatric Hospital,Sacramento,CA
48113.0,Texas,32.82604840000005,-96.86990619999996,1340 Empire Central Dr,Our Childrens House Dallas,Childrens Hospital,Dallas,TX
1073.0,Alabama,33.463472800000034,-86.77668509999995,2010 Brookwood Medical Ctr Dr,Select Specialty Hospital - Birmingham,Long Term Acute Care Hospital,Birmingham,AL
17031.0,Illinois,41.89622310000004,-87.62183219999997,225 E Chicago Ave,Ann & Robert H Lurie Childrens Hospital of Chicago,Childrens Hospital,Chicago,IL
22099.0,Louisiana,30.282708600000035,-91.88985469999994,210 Champagne Blvd,Ochsner St Martin Hospital (FKA St Martin Hospital),Critical Access Hospital,Breaux Bridge,LA
4013.0,Arizona,33.481882,-112.0793096,350 W Thomas Rd,Select Specialty Hospital - Phoenix,Long Term Acute Care Hospital,Phoenix,AZ
40109.0,Oklahoma,35.47491990000003,-97.52488429999994,700 Nw 7th St,Valir Rehabilitation Hospital,Rehabilitation Hospital,Oklahoma City,OK
26061.0,Michigan,47.238545300000055,-88.44329919999996,205 Osceola St,Aspirus Keweenaw Hospital,Critical Access Hospital,Laurium,MI
47065.0,Tennessee,35.050347,-85.291675,1 Siskin Plz,Siskin Hospital for Physical Rehab,Rehabilitation Hospital,Chattanooga,TN
8021.0,Colorado,37.26290760000006,-105.96566429999996,19021 Us Highway 285,Conejos County Hospital,Critical Access Hospital,La Jara,CO
28081.0,Mississippi,34.2394,-88.6743,1937 Briar Ridge Rd,North Mississippi State Hospital,Psychiatric Hospital,Tupelo,MS
13089.0,Georgia,33.69485580000003,-84.27251349999995,3073 Panthersville Rd,Georgia Regional Hospital-Atlanta,Psychiatric Hospital,Decatur,GA
55009.0,Wisconsin,44.52301320000004,-87.92474729999998,3150 Gershwin Dr,Brown County Community Treatment Center,Psychiatric Hospital,Green Bay,WI
48469.0,Texas,28.80813850000004,-96.99861109999996,506 E San Antonio St,PAM Specialty Hospital of Victoria South,Long Term Acute Care Hospital,Victoria,TX
26145.0,Michigan,43.42840330000007,-83.956069,1447 N Harrison St,Select Specialty Hospital - Saginaw,Long Term Acute Care Hospital,Saginaw,MI
16071.0,Idaho,42.189,-112.2507,150 N 200 W,Nell J Redfield Memorial Hospital,Critical Access Hospital,Malad City,ID
18035.0,Indiana,40.194654,-85.41720329999998,240 N Tillotson Ave,Meridian Health Services Muncie Campus,Psychiatric Hospital,Muncie,IN
46083.0,South Dakota,43.303305,-96.554477,440 N Hiawatha Dr,Sanford Canton-Inwood Medical Center,Critical Access Hospital,Canton,SD
39089.0,Ohio,40.042632500000025,-82.46486759999993,2000 Tamarack Rd,Select Specialty Hospital - Southeast Ohio (FKA Select Specialty Hospital - Zanesville),Long Term Acute Care Hospital,Newark,OH
17189.0,Illinois,38.339,-89.39,705 S Grand St,Washington County Hospital,Critical Access Hospital,Nashville,IL
20193.0,Kansas,39.37891170000006,-101.04466049999996,100 E College Dr,Citizens Medical Center,Critical Access Hospital,Colby,KS
31055.0,Nebraska,41.26410850000008,-95.95586479999996,555 N 30th St,Boys Town National Research Hospital - Downtown,Childrens Hospital,Omaha,NE
16087.0,Idaho,44.24877730000003,-116.96257779999996,645 E 5th St,Weiser Memorial Hospital,Critical Access Hospital,Weiser,ID
2020.0,Alaska,61.18524670000005,-149.82936229999996,3700 Piper St,Alaska Psychiatric Institute,Psychiatric Hospital,Anchorage,AK
34021.0,New Jersey,40.249535200000025,-74.81288809999995,101 Sullivan Way,Trenton Psychiatric Hospital,Psychiatric Hospital,Ewing,NJ
39099.0,Ohio,41.00507240000008,-80.63295169999998,8049 South Ave,Vibra Hospital of Mahoning Valley,Long Term Acute Care Hospital,Youngstown,OH
18053.0,Indiana,40.56497350000007,-85.66652429999994,505 N Wabash Ave,Grant Blackford Mental Health (AKA Cornerstone Behavioral Health),Psychiatric Hospital,Marion,IN
5143.0,Arkansas,36.10903020000006,-94.15473549999996,153 E Monte Painter Dr,Encompass Health Rehabilitation Hospital - Partner of Washington Regional (FKA HealthSouth Rehabilitation Hospital),Rehabilitation Hospital,Fayetteville,AR
47037.0,Tennessee,36.152725100000055,-86.800544,2000 Hayes St,Select Specialty Hospital - Nashville,Long Term Acute Care Hospital,Nashville,TN
4019.0,Arizona,32.255903200000034,-110.88295279999994,2650 N Wyatt Dr,Encompass Health Rehabilitation Institute of Tucson,Rehabilitation Hospital,Tucson,AZ
22055.0,Louisiana,30.155437300000077,-91.99202579999996,312 Youngsville Hwy,Compass Behavioral Center of Lafayette,Psychiatric Hospital,Lafayette,LA
32003.0,Nevada,36.12569,-115.246334,7000 Spring Mountain Rd,Spring Mountain Treatment Center,Psychiatric Hospital,Las Vegas,NV
20091.0,Kansas,38.92890630000005,-94.65125059999995,5701 W 110th St,MidAmerica Rehabilitation Hospital,Rehabilitation Hospital,Overland Park,KS
22079.0,Louisiana,31.31753690000005,-92.45214779999998,104 N 3rd St,Encompass Health Rehabilitation Hospital of Alexandria (FKA HealthSouth Rehabilitation Hospital of Alexandria),Rehabilitation Hospital,Alexandria,LA
36111.0,New York,41.73281830000008,-74.37936709999997,10 Healthy Way,Ellenville Regional Hospital,Critical Access Hospital,Ellenville,NY
17055.0,Illinois,38.00978470000007,-88.918544,201 Bailey Ln,Franklin Hospital,Critical Access Hospital,Benton,IL
26079.0,Michigan,44.73167250000006,-85.18300859999994,419 S Coral St,Kalkaska Memorial Health Center,Critical Access Hospital,Kalkaska,MI
6001.0,California,37.54651610000008,-121.97981959999998,39001 Sundale Dr,Fremont Hospital,Psychiatric Hospital,Fremont,CA
6071.0,California,34.12935280000005,-117.32549789999996,1760 W 16th St,Ballard Rehabilitation Hospital,Rehabilitation Hospital,San Bernardino,CA
20091.0,Kansas,38.92966250000006,-94.65272219999996,5808 W 110th St,Childrens Mercy Hospital Kansas (FKA Childrens Mercy South),Childrens Hospital,Overland Park,KS
47037.0,Tennessee,36.13830630000007,-86.80249749999996,2201 Childrens Way,Vanderbilt Stallworth Rehabilitation Hospital,Rehabilitation Hospital,Nashville,TN
47069.0,Tennessee,35.276274500000056,-89.02801419999997,11100 Old Hwy 64 W,Western Mental Health Institute,Psychiatric Hospital,Bolivar,TN
45019.0,South Carolina,32.814887800000065,-79.85575749999998,1200 Hospital Dr,Vibra Hospital of Charleston (FKA Kindred Hospital Charleston),Long Term Acute Care Hospital,Mount Pleasant,SC
20079.0,Kansas,38.04149640000003,-97.31361089999996,1901 E 1st St,Prairie View,Psychiatric Hospital,Newton,KS
12069.0,Florida,28.837931,-81.89545909999998,2020 Talley Rd,LifeStream Behavioral Center,Psychiatric Hospital,Leesburg,FL
21047.0,Kentucky,36.862786,-87.448406,2400 Russellville Rd,Western State Hospital,Psychiatric Hospital,Hopkinsville,KY
46049.0,South Dakota,45.076604,-99.143102,1300 Oak St,Faulkton Area Medical Center,Critical Access Hospital,Faulkton,SD
29039.0,Missouri,37.87230790000007,-94.03167969999998,1301 Industrial Pkwy E,Southwest Missouri Psychiatric Rehabilitation Center,Psychiatric Hospital,El Dorado Springs,MO
12103.0,Florida,27.874868,-82.711186,11300 Us 19 N,Windmoor Healthcare,Psychiatric Hospital,Clearwater,FL
12095.0,Florida,28.572407,-81.37043,2250 Bedford Rd,Select Specialty Hospital - Orlando North,Long Term Acute Care Hospital,Orlando,FL
39003.0,Ohio,40.74065340000004,-84.11809429999994,730 W Market St,Kindred Hospital Lima,Long Term Acute Care Hospital,Lima,OH
48201.0,Texas,29.547829900000067,-95.117639,655 E Medical Center Blvd,PAM Rehabilitation Hospital of Clear Lake North Campus (FKA Kindred Rehabilitation Hospital Clear Lake),Rehabilitation Hospital,Webster,TX
22005.0,Louisiana,30.219827500000065,-90.92056049999997,3136 S Saint Landry Ave,St James Behavioral Health Hospital,Psychiatric Hospital,Gonzales,LA
6037.0,California,34.08486560000006,-118.25670729999996,1891 Effie St,Gateways Hospital,Psychiatric Hospital,Los Angeles,CA
45045.0,South Carolina,34.86507050000006,-82.22915089999998,2700 E Phillips Rd,The Carolina Center for Behavioral Health,Psychiatric Hospital,Greer,SC
42093.0,Pennsylvania,40.971355,-76.59935719999999,64 Rehab Ln,Geisinger Encompass Health Rehabilitation Hospital (FKA Geisinger HealthSouth Rehabilitation Hospital),Rehabilitation Hospital,Danville,PA
17195.0,Illinois,41.80896620000004,-89.957508,303 N Jackson St,Morrison Community Hospital,Critical Access Hospital,Morrison,IL
38021.0,North Dakota,46.150278,-98.08929809999997,1200 N 7th St,CHI Oakes Hospital,Critical Access Hospital,Oakes,ND
8049.0,Colorado,40.23785,-106.439795,214 4th St,Middle Park Health - Kremmling (FKA Middle Park Medical Center - Kremmling),Critical Access Hospital,Kremmling,CO
8031.0,Colorado,39.64150290000004,-105.0336147,3520 W Oxford Ave,Colorado Mental Health Institute Fort Logan,Psychiatric Hospital,Denver,CO
22081.0,Louisiana,32.028467,-93.34054449999996,1110 Ringgold Ave,Specialty Rehabilitation Hospital,Rehabilitation Hospital,Coushatta,LA
48113.0,Texas,32.83266650000007,-96.86198829999996,7955 Harry Hines Blvd,KPC Promise Hospitals of Dallas (FKA Promise Hospital of Dallas),Long Term Acute Care Hospital,Dallas,TX
5119.0,Arkansas,34.744920800000045,-92.37961819999998,9501 Baptist Health Dr,Baptist Health Rehabilitation Institute - Little Rock,Rehabilitation Hospital,Little Rock,AR
48453.0,Texas,30.303456200000028,-97.70734629999998,4900 Mueller Blvd,Dell Childrens Medical Center of Central Texas,Childrens Hospital,Austin,TX
54041.0,West Virginia,39.040922100000046,-80.49682339999998,936 Sharpe Hospital Rd,William R Sharpe Jr Hospital,Psychiatric Hospital,Weston,WV
31109.0,Nebraska,40.8,-96.67,801 W Prospector Pl,Lincoln Regional Center,Psychiatric Hospital,Lincoln,NE
25017.0,Massachusetts,42.37535230000003,-71.10686039999996,1575 Cambridge St,Spaulding Hospital for Continuing Medical Care Cambridge (FKA Youville Hospital),Long Term Acute Care Hospital,Cambridge,MA
45063.0,South Carolina,34.006246,-81.11832689999994,2900 Sunset Blvd,Three Rivers Behavioral Health,Psychiatric Hospital,West Columbia,SC
22029.0,Louisiana,31.563898400000028,-91.4220135,209 Front St,RiverBridge Specialty Hospital (FKA Promise Hospital of Miss Lou),Long Term Acute Care Hospital,Vidalia,LA
39155.0,Ohio,41.160899,-80.65546,615 Churchill Hubbard Rd,Belmont Pines Hospital,Psychiatric Hospital,Youngstown,OH
47157.0,Tennessee,35.13619995100004,-90.01957702599998,1265 Union Ave,Select Specialty Hospital - Memphis,Long Term Acute Care Hospital,Memphis,TN
35001.0,New Mexico,35.05783990000003,-106.58225179999994,5400 Gibson Blvd Se,AMG Specialty Hospital - Albuquerque,Long Term Acute Care Hospital,Albuquerque,NM
29095.0,Missouri,38.924,-94.4809,10918 Elm Ave,Saint Lukes Hospital of Kansas City Crittenton Childrens Center,Psychiatric Hospital,Kansas City,MO
30039.0,Montana,46.330075400000055,-113.29400249999998,310 Sansome St,Granite County Medical Center,Critical Access Hospital,Philipsburg,MT
6059.0,California,33.93449130000005,-117.8938667,875 N Brea Blvd,Kindred Hospital - Brea,Long Term Acute Care Hospital,Brea,CA
48439.0,Texas,32.75056980000005,-97.11408759999996,1000 N Cooper St,Kindred Hospital - Tarrant County Arlington,Long Term Acute Care Hospital,Arlington,TX
22079.0,Louisiana,31.283325800000057,-92.46200569999996,3330 Masonic Dr,CHRISTUS DUBUIS Hospital of Alexandria,Long Term Acute Care Hospital,Alexandria,LA
48245.0,Texas,30.086975,-94.1321453,2830 Calder St,CHRISTUS DUBUIS Hospital of Beaumont,Long Term Acute Care Hospital,Beaumont,TX
31109.0,Nebraska,40.79007360000003,-96.64735949999994,5401 South St,Madonna Rehabilitation Specialty Hospital Lincoln,Long Term Acute Care Hospital,Lincoln,NE
4019.0,Arizona,32.31857150000008,-111.00859709999996,1921 W Hospital Dr,Encompass Health Rehabilitation Hospital of Northwest Tucson (FKA Healthsouth Southern Arizona Rehabilitation Hospital),Rehabilitation Hospital,Tucson,AZ
51003.0,Virginia,38.023907,-78.525081,515 Ray C Hunt Dr,UVA Encompass Health Rehabilitation Hospital (FKA UVA-HealthSouth Rehabilitation Hospital),Rehabilitation Hospital,Charlottesville,VA
45091.0,South Carolina,34.95878730000004,-81.052264,1795 Dr Frank Gaston Blvd,Encompass Health Rehabilitation Hospital of Rock Hill,Rehabilitation Hospital,Rock Hill,SC
12086.0,Florida,25.741413300000037,-80.294454,3100 Sw 62nd Ave,Nicklaus Childrens Hospital (AKA Nicklaus Childrens Health System),Childrens Hospital,Miami,FL
55133.0,Wisconsin,43.08434,-88.43689039999998,34700 Valley Rd,Rogers Memorial Hospital - Oconomowoc,Psychiatric Hospital,Oconomowoc,WI
37051.0,North Carolina,35.054272500000025,-78.88824189999997,150 Robeson St,Highsmith-Rainey Specialty Hospital,Long Term Acute Care Hospital,Fayetteville,NC
48439.0,Texas,32.5993,-97.1457,1802 Highway 157 N,Kindred Hospital - Mansfield,Long Term Acute Care Hospital,Mansfield,TX
48157.0,Texas,29.600233100000025,-95.63799079999995,1550 First Colony Blvd,Kindred Hospital Sugar Land,Long Term Acute Care Hospital,Sugar Land,TX
45045.0,South Carolina,34.840372400000035,-82.42144079999997,1 Saint Francis Dr,Regency Hospital of Greenville,Long Term Acute Care Hospital,Greenville,SC
6059.0,California,33.780987700000026,-117.8657581,1201 W La Veta Ave,CHOC Childrens Main Campus - Orange (AKA CHOC),Childrens Hospital,Orange,CA
6075.0,California,37.73693840000004,-122.47246439999998,445 Wawona St,Arden Wood - Christian Science Care Facility,Religious Non-Medical Health Care Institution,San Francisco,CA
25013.0,Massachusetts,42.110955,-72.70172249999996,91 E Mountain Rd,Western Massachusetts Hospital,Long Term Acute Care Hospital,Westfield,MA
48231.0,Texas,33.123115,-96.082102,301 Division St,Glen Oaks Hospital,Psychiatric Hospital,Greenville,TX
48157.0,Texas,29.6044,-95.6332,1325 Highway 6,Encompass Health Rehabilitation Hospital of Sugar Land (FKA Healthsouth Rehabilitation Hospital - Sugarland),Rehabilitation Hospital,Sugar Land,TX
53047.0,Washington,48.397034,-119.547483,810 Jasmine St,Mid-Valley Hospital,Critical Access Hospital,Omak,WA
22073.0,Louisiana,32.512931700000024,-92.15615309999998,503 McMillan Rd,Louisiana Extended Care of West Monroe,Long Term Acute Care Hospital,West Monroe,LA
48201.0,Texas,29.924462,-95.588074,11297 Fallbrook Dr,Kindred Hospital Houston Northwest,Long Term Acute Care Hospital,Houston,TX
17031.0,Illinois,41.89394530000004,-87.61817509999997,355 E Erie St,Shirley Ryan AbilityLab (FKA the Rehabilitation Institute of Chicago),Rehabilitation Hospital,Chicago,IL
42003.0,Pennsylvania,40.44295560000006,-79.96086479999997,200 Lothrop St,Select Specialty Hospital - Pittsburgh UPMC,Long Term Acute Care Hospital,Pittsburgh,PA
51059.0,Virginia,38.85810520000007,-77.23198089999994,3302 Gallows Rd,Northern Virginia Mental Health Institute,Psychiatric Hospital,Falls Church,VA
42021.0,Pennsylvania,40.32592920000008,-78.92095659999995,320 Main St,Select Specialty Hospital - Johnstown,Long Term Acute Care Hospital,Johnstown,PA
34029.0,New Jersey,40.01180850000003,-74.21472259999996,1691 Us Highway 9,Barnabas Health Behavioral Health Center,Psychiatric Hospital,Toms River,NJ
42003.0,Pennsylvania,40.44681290000005,-79.89194619999995,225 Penn Ave,East End Behavioral Health Hospital (FKA LifeCare Hospitals of Pittsburgh - Main Campus),Long Term Acute Care Hospital,Pittsburgh,PA
25001.0,Massachusetts,41.6885,-70.601958,830 County Rd,Cape Cod and Islands Community Mental Health Center (AKA Pocasset Mental Health Center),Psychiatric Hospital,Pocasset,MA
5081.0,Arkansas,33.66912010000004,-94.13514389999996,451 W Locke St,Little River Memorial Hospital,Critical Access Hospital,Ashdown,AR
53047.0,Washington,48.10631170000005,-119.78267429999994,507 Hospital Way,Three Rivers Hospital,Critical Access Hospital,Brewster,WA
16011.0,Idaho,43.19305420000006,-112.34688489999996,98 Poplar St,Bingham Memorial Hospital,Critical Access Hospital,Blackfoot,ID
39153.0,Ohio,41.350306200000034,-81.57510989999997,1756 Sagamore Rd,Northcoast Behavioral Healthcare Hospital,Psychiatric Hospital,Northfield,OH
1125.0,Alabama,33.156583,-87.486658,1651 Ruby Tyler Pkwy,Bryce Hospital,Psychiatric Hospital,Tuscaloosa,AL
42035.0,Pennsylvania,41.327927,-77.736821,1001 Pine St,Bucktail Medical Center,Critical Access Hospital,Renovo,PA
8077.0,Colorado,39.16363210000003,-108.73661539999996,300 W Ottley Ave,Family Health West - Colorado Canyons Hospital and Medical Center,Critical Access Hospital,Fruita,CO
39035.0,Ohio,41.49627240000007,-81.6731893,2351 E 22nd St,Select Specialty Hospital - Cleveland Gateway,Long Term Acute Care Hospital,Cleveland,OH
46099.0,South Dakota,43.529379,-96.756134,2501 W 26th St,Lifescape (FKA Childrens Care Hospital),Childrens Hospital,Sioux Falls,SD
53025.0,Washington,47.31458870000006,-119.54685489999996,200 Nat Washington Way,Columbia Basin Hospital,Critical Access Hospital,Ephrata,WA
5065.0,Arkansas,36.12664190000004,-92.12760969999994,61 Grasse St,Izard County Medical Center,Critical Access Hospital,Calico Rock,AR
48189.0,Texas,34.20657620000003,-101.73265539999994,2601 Dimmitt Rd,Allegiance Behavioral Health Center of Plainview,Psychiatric Hospital,Plainview,TX
22097.0,Louisiana,30.54473260000003,-92.07525269999996,539 E Prudhomme St,St Landry Extended Care Hospital,Long Term Acute Care Hospital,Opelousas,LA
